Series Name,Series Code,Country Name,Country Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Population growth (annual %),SP.POP.GROW,"Korea, Rep.",KOR,0.455218622164662,0.628149861433639,0.527288497407793,0.396851823381145,0.280968018301691,0.433519027613049,0.347874968577526,0.137869266247028,-0.176408650734229,-0.225898556795999
Population growth (annual %),SP.POP.GROW,Kosovo,XKX,0.607467946683114,-0.294473630866066,-1.3649323381159,-0.596734073866868,0.753584842739213,0.33901096210321,-0.457730006092952,0.0701311089258031,-0.229015994470004,-1.35587443993054
Population growth (annual %),SP.POP.GROW,Kuwait,KWT,7.15682472094729,3.10674056152789,3.83756936489801,3.50280908539676,1.87988170001332,4.55608227002645,2.82985240186539,-1.83282064689651,-2.5628080932518,0.44040518714903
Population growth (annual %),SP.POP.GROW,Kyrgyz Republic,KGZ,1.98473866725772,2.0061078993716,2.05902596620676,2.0372244221997,1.93364715643057,1.99032207024617,2.08787614010317,1.89786382312175,1.68633485930567,1.6524892336192
Population growth (annual %),SP.POP.GROW,Lao PDR,LAO,1.40264986092754,1.36491228821043,1.42395616494124,1.51981369057872,1.53436449506028,1.51870726808495,1.49540481526456,1.47745666003059,1.43321406495938,1.39649568386606
Population growth (annual %),SP.POP.GROW,Latvia,LVA,-1.07103480329077,-0.941743354234222,-0.818626340945853,-0.913885332226604,-0.886215573292392,-0.779138396192231,-0.695239140136066,-0.701211570733301,-0.843294678005026,-0.058972327976274
Population growth (annual %),SP.POP.GROW,Lebanon,LBN,9.22649612823576,9.97196954242858,1.96637326864653,-2.2172797902348,-2.4155210315248,-2.62721254105458,-2.87986589552119,-2.07933690590844,-1.24903516691702,-1.85691249289585
Population growth (annual %),SP.POP.GROW,Lesotho,LSO,0.931108535565663,1.02193622193702,1.10491438799432,1.18953362244047,1.2397919001165,1.25441313204544,1.25167812193172,1.26784087310275,1.2062178802275,1.06255709738439
Population growth (annual %),SP.POP.GROW,Liberia,LBR,2.18235448876975,2.05859453753694,2.03541363752766,2.01259665687601,1.90548944068251,1.91539593694733,1.94236198013985,2.03116860337744,2.05886078022756,2.08208722249815
Population growth (annual %),SP.POP.GROW,Libya,LBY,1.94607768885519,1.86288826279856,1.53739411600028,1.4423513120791,1.5175888785251,1.54843762620192,1.39951441440416,1.28344509210842,1.21494764533037,1.13768828173195
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,0.821163785495365,0.784827172615701,0.695762433860479,0.677661202777028,0.741744903878247,0.767717718370254,0.78525898208049,0.709498302393315,0.727556393997221,0.735015942105173
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,-1.01200736818103,-0.859827343070249,-0.940753796646208,-1.27069453298857,-1.39832220092102,-0.954190459209969,-0.264704354944785,0.0267667582795671,0.212805429536827,1.14172056940334
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,2.31117625275217,2.35697870484045,2.35995118136865,2.15531198799205,2.43097641776115,1.92883751398765,1.9628449198635,1.66635867423273,1.51834936706612,1.65942523630283
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,1.80391580287387,1.80257581895543,1.81601604156179,1.84379989293183,1.88435643808871,1.92034437176829,1.92636052888412,1.88522049742858,1.51504486448614,1.23914668361251
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,2.67158913972617,2.6271377711217,2.58818714317603,2.58601148442291,2.58416485189804,2.55407704067255,2.52531662828285,2.48242289292055,2.41686937370051,2.37869514981706
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2.80676296771096,2.78881323875244,2.75911370133102,2.71781408401004,2.69546636843743,2.68556142714987,2.68285756018368,2.66577178304392,2.61141776637435,2.5591382705715
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,1.58743980435977,1.55301827143161,1.49940972361564,1.4620698661924,1.41536933264598,1.31563682048248,1.24151463105699,1.19985962233223,1.11985399101,1.07936374148797
Population growth (annual %),SP.POP.GROW,Maldives,MDV,3.3466404024458,3.91748340604239,4.42253409157761,4.19690422374828,3.92628779480377,3.59964034794787,2.96723053964137,1.94913457153784,1.35517739152214,0.44582965495802
Population growth (annual %),SP.POP.GROW,Mali,MLI,2.92004450187922,3.17067551792802,3.14674716699948,3.1904414229907,3.21640725807966,3.17485008918529,3.12666991376831,3.14260365885334,3.15796436945004,3.09520925424978
Population growth (annual %),SP.POP.GROW,Malta,MLT,1.4040502758129,1.9967544083193,2.38639536345808,2.28861544064371,2.73866285589301,3.49195540302534,3.93135631850717,2.21120767752363,0.619810315667809,0.936901319697808
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,-1.64360804920741,-1.83357958458324,-2.0215255305986,-2.21210382968728,-2.39133636341706,-2.5716193468544,-2.78025337337267,-2.9840768300379,-3.18995490050083,-1.15046892532344
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2.89612211417799,2.64221126030642,2.64595710222511,2.64252802228661,2.63352411058118,2.62618780349529,2.6146547551014,2.58400208033153,2.55391077109444,2.59160126770452
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,0.242165626741126,0.181022097854624,0.132404330287967,0.0687082325715694,0.0901672663767558,0.0545354541381391,0.0322330642925213,0.00229068020969373,0.0252729878913446,-0.301401216835277
Population growth (annual %),SP.POP.GROW,Mexico,MEX,1.317160792789,1.2414667155537,1.16700884975484,1.13323428792033,1.08042073770937,0.951668643927897,0.860265089734684,0.727243815691995,0.559420832085433,0.628607802526073
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,0.347720569318122,0.381376448431569,0.400941558500249,0.422085800331518,0.45835209921657,0.450852095694507,0.404844283265269,0.650605243674555,0.910158700223977,0.908957180951961
Population growth (annual %),SP.POP.GROW,Moldova,MDA,-0.0267837694756349,-0.0609720602101012,-0.767049559673864,-1.16302237797705,-1.72705846625605,-1.75700442074845,-1.60031653578231,-1.09803165876287,-0.759232259187156,-0.872640471108634
Population growth (annual %),SP.POP.GROW,Monaco,MCO,2.06780986239305,1.91520497126224,1.78404621981199,0.842469530267675,-0.0728597482140499,-0.0405005878121066,0.0135020185722688,-0.302883026724653,-0.641236845621864,-0.593262624459316
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,1.87336676028775,2.00668670836189,2.11086627913691,2.16233694829923,2.17049015538793,2.17135597977155,2.13999709629328,1.8970150281402,1.60937103615911,1.49966908606271
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,0.097599636675676,0.0970220113323688,0.0561107244885728,0.0231425307711559,0.011247907097728,-0.0234613531527775,-0.0319870125812963,-0.116139360968958,-0.337762721786185,-0.494103986540018
Population growth (annual %),SP.POP.GROW,Morocco,MAR,1.34423384293623,1.3080629397791,1.25305827289905,1.22317023430594,1.1916294240897,1.1178970270223,1.04358412669917,1.05316017914606,1.05148431222073,1.02339197878946
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,3.07273916417179,3.0689338689503,3.04301971715626,3.12915549916881,3.1031851393148,2.94688715052533,2.88656653514774,2.90481965930954,2.84211234895462,2.7441930613512
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,0.852912565826152,0.833860100341235,0.802515042929721,0.790127200535222,0.760205959612812,0.719693108790769,0.70799909760206,0.71947282559554,0.699278204168444,0.706117426957398
Population growth (annual %),SP.POP.GROW,Namibia,NAM,1.69446732352455,1.73094393878771,1.75460038083267,1.76502653275581,1.75699918544662,1.72516455160384,1.68846817343864,1.72031062423917,1.63585889002733,1.44635918427576
Population growth (annual %),SP.POP.GROW,Nauru,NRU,2.36551856896574,2.27429604672952,2.21477979482578,2.22801188569867,2.11954818190381,2.05039801977074,1.72934140105098,1.49714417461665,1.57902257627617,1.24708713411304
Population growth (annual %),SP.POP.GROW,Nepal,NPL,0.185921856916927,0.293747924382451,0.538270619899636,0.90447404681918,1.14995372279388,1.1405493652354,1.13635160669166,1.77426805557613,2.31172371212952,1.69224660146888
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,0.294820793441482,0.359828172726548,0.443220089035769,0.532178879608489,0.591203366164118,0.583933408920832,0.65507157480522,0.55554079025497,0.523490508168757,0.965187157604983
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,1.77944042769409,1.65510642970682,0.524642605415484,0.281648570411144,0.218102594636015,0.1328462500256,0.0258107337212034,0.448777652227337,0.804215476422117,0.76889976956482
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,0.768347998194806,1.66101200071152,2.0360339086492,2.24603210015584,2.08872272281936,1.79124016759035,1.59115889619722,2.20478869594563,0.415621677337565,0.248156055246315
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,1.46129517647149,1.44870479177075,1.43794002440995,1.42874739634574,1.41880628469208,1.40510472256985,1.38548472522896,1.37069568464204,1.39120241997296,1.41827846169398
Population growth (annual %),SP.POP.GROW,Niger,NER,3.81820594100195,3.78117877025801,3.82885938381233,3.86709120542471,3.82693398223338,3.78759649907003,3.76544488542259,3.72710072523223,3.70742378461307,3.71298781842953
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2.69747404339158,2.6281238528085,2.54118746244735,2.50703408562558,2.52731691971774,2.49664490408847,2.44820069834557,2.44060888477318,2.40636338101405,2.38000715491565
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,0.144870083488649,0.166476984005751,0.133165884651483,0.109300286352773,0.0970341952851146,0.0826362901268217,0.022971838409121,-0.200664046750733,-0.359578821721077,-0.359612890884782
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,-0.417225485626769,-0.548094105534998,-0.661703101237154,-0.742353404784604,-0.793234215651641,-0.841314237571621,-0.890563183033054,-0.545026237308475,-0.213994509732827,0.141368470106524
Population growth (annual %),SP.POP.GROW,Norway,NOR,1.20914158930136,1.12773667734928,0.995084736958414,0.880969815359919,0.807673181884948,0.660090844249,0.675061373245644,0.588757324043059,0.534772281874925,0.898395220610608
Population growth (annual %),SP.POP.GROW,Oman,OMN,7.65038581747282,4.9227496816523,4.45160788841889,4.80412978549779,3.21694904054482,1.29724948709333,0.0350068045198641,-1.29824513056146,-0.5059218392323,1.22741823795981
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,1.53689764905925,1.40918297342086,1.29655172364692,1.20405567252781,1.32813543357738,1.5371724033626,1.6079813474837,1.73302782045863,1.83406208240793,1.89324559780014
Population growth (annual %),SP.POP.GROW,Palau,PLW,-0.788793214612497,-0.0505603785945698,-0.0112391121219639,0.123560813249084,0.117802162109984,0.151256296169056,0.290665380719677,0.312082286285984,0.288921192202971,0.171845159947773
Population growth (annual %),SP.POP.GROW,Panama,PAN,1.76061359830409,1.74411571812086,1.74123543377264,1.73456002172234,1.71694872170027,1.67512297561619,1.60228973055272,1.4510521369147,1.3156150150044,1.30858019134362
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,2.69288253584226,2.61569523033674,2.54320066295637,2.46859434505795,2.39411255967524,2.325313321969,2.26018781066996,2.14763227357632,2.02856054038959,1.92302821820746
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,1.38035856649557,1.40654396942745,1.4220035710818,1.42498352233719,1.40691381584073,1.37397022115058,1.33657480808218,1.34872957032065,1.27761600231743,1.14124498151162
Population growth (annual %),SP.POP.GROW,Peru,PER,0.967486220265649,1.04365112789631,1.17223066396866,1.36122543775229,1.50694618507609,1.87582164020533,1.90972560807882,1.45140240084226,1.22566025209601,0.986112053718798
Population growth (annual %),SP.POP.GROW,Philippines,PHL,1.68695605708093,1.6168406041295,1.66983002094225,1.77382446993613,1.76102262001195,1.70024776555145,1.65518369204871,1.62663290469171,1.49455716704944,1.46331572990702
Population growth (annual %),SP.POP.GROW,Poland,POL,-0.0603600174744649,-0.0748462292920506,-0.0666411009657168,-0.04298513087435,0.0124800985844923,-0.000200132782838419,-0.0244271070993493,-0.175062058196296,-0.401728616642455,-0.492706204342365
Population growth (annual %),SP.POP.GROW,Portugal,PRT,-0.548815210952228,-0.539190466792077,-0.414141101993213,-0.315459016997883,-0.243889410358812,-0.160104021146769,0.0237334946497115,0.10511412524675,0.272191902136354,0.520283238781222
Population growth (annual %),SP.POP.GROW,Puerto Rico,PRI,-1.14593097838135,-1.6331283312239,-1.75920825815177,-1.93497109034618,-2.4180176217623,-4.0483910336329,0.0106465459574109,2.71397643163413,-0.576507689869367,-1.26161326518099
Population growth (annual %),SP.POP.GROW,Qatar,QAT,6.59135749712435,8.42688590935528,8.65116205432081,7.21280238660749,4.39455430208811,2.00708135491804,1.45331728352711,-1.68298503942558,-2.64853183197257,0.255862791830044
Population growth (annual %),SP.POP.GROW,Romania,ROU,-0.371323062878035,-0.374575497762261,-0.470052227864654,-0.573660845379617,-0.578007015146885,-0.587493307403584,-0.526814821936341,-0.550759892541776,-0.757432344210514,-0.85729939702614
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,0.212950704549247,0.217642262118,0.192557946508244,0.170245238698228,0.106870569429971,-0.0130668924933287,-0.0495686654330689,-0.230950388878624,-0.43395152847745,0.0741798900517637
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,2.3792915199656,2.3775340228914,2.38595568459796,2.44299698959529,2.47880785239257,2.43503841544025,2.39079436618151,2.3967070500013,2.3717515483557,2.31160323907511
Population growth (annual %),SP.POP.GROW,Samoa,WSM,0.911922272588174,0.905168292851843,0.895083542746833,0.964528455768062,1.00975265821375,0.992505709183727,1.04553544180183,1.41696799990075,1.76857821590665,1.64031006593833
Population growth (annual %),SP.POP.GROW,San Marino,SMR,0.460726231664924,0.31196593678607,0.540630657141614,0.783340306115649,0.654001447275102,0.293203751950861,0.0643896179357351,-0.501577644647767,-0.773412758286969,-0.252206943270995
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,1.99808044739302,1.91185977393148,1.81982389154769,1.72916107570727,1.64978976233713,1.57759960331955,1.52840326719874,1.86599449843616,2.02203616729568,1.89711496901471
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,2.12178788388145,2.02203271109992,1.92462213676111,2.014458627481,2.29816056079707,2.38415003117342,2.28458901092139,0.472667096302666,-0.129847471045763,1.2670953577821
Population growth (annual %),SP.POP.GROW,Senegal,SEN,2.71181928883915,2.71905100988297,2.72463609047466,2.7154429589038,2.7179778377713,2.71464328183934,2.69763115886709,2.68438184925041,2.64538054494311,2.57217015290678
Population growth (annual %),SP.POP.GROW,Serbia,SRB,-0.486591387059998,-0.469489291237153,-0.494772574469842,-0.523694463062603,-0.532191341024444,-0.546351968633598,-0.536610017822353,-0.666107601320794,-0.943688169512831,-1.09220954239765
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,1.84687609296508,1.55539570911507,2.22979505321923,1.33763477950025,1.22403375818123,0.954291917891324,0.887925293341637,0.853707878128979,0.805183391179401,0.804748520712513
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,2.56345431818352,2.49317673033998,2.40868716120881,2.4195089151865,2.42113485779471,2.36471306664028,2.33284062492806,2.29903034010859,2.24176737112654,2.17409124204784
Population growth (annual %),SP.POP.GROW,Singapore,SGP,1.61930809858875,1.29844017799226,1.18637693749822,1.29743609938602,0.0885954699924263,0.469704298714121,1.14428330688929,-0.311904961250833,-4.17033630017526,3.30862052439523
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,5.52303952564313,2.90226583447676,2.98022317393175,2.90397846114339,1.5023313732953,0.788033880779993,1.72846502838337,1.6731008261205,1.25888270630517,1.25936609646769
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,0.107458009492367,0.0970454215834878,0.0950338786482762,0.128922329956911,0.155178995687406,0.138508159611326,0.135328072840865,0.0857694756149868,-0.212358807611049,-0.284860959688394
